map_size,p_frozen,gamma,n_iters,theta,n_i,mean_reward,stdev_reward
20,0.7,0.6,1000,1e-10,36,0.0,0.0
20,0.7,0.6,1000,0.001,9,0.0,0.0
20,0.7,0.7,1000,1e-10,52,0.0,0.0
20,0.7,0.7,1000,0.001,10,0.0,0.0
20,0.7,0.8,1000,1e-10,79,0.0,0.0
20,0.7,0.8,1000,0.001,10,0.0,0.0
20,0.7,0.9,1000,1e-10,118,0.0,0.0
20,0.7,0.9,1000,0.001,19,0.0,0.0
20,0.7,1.0,1000,1e-10,999,0.0,0.0
20,0.7,1.0,1000,0.001,94,0.0,0.0
20,0.8,0.1,1000,1e-10,10,0.0,0.0
20,0.8,0.1,1000,0.001,4,0.0,0.0
20,0.8,0.2,1000,1e-10,14,0.0,0.0
20,0.8,0.2,1000,0.001,4,0.0,0.0
20,0.8,0.3,1000,1e-10,18,0.0,0.0
20,0.8,0.3,1000,0.001,5,0.0,0.0
20,0.8,0.4,1000,1e-10,22,0.0,0.0
20,0.8,0.4,1000,0.001,6,0.0,0.0
20,0.8,0.5,1000,1e-10,28,0.0,0.0
20,0.8,0.5,1000,0.001,7,0.0,0.0
20,0.8,0.6,1000,1e-10,38,0.0,0.0
20,0.8,0.6,1000,0.001,8,0.0,0.0
20,0.8,0.7,1000,1e-10,52,0.0,0.0
20,0.8,0.7,1000,0.001,10,0.0,0.0
20,0.8,0.8,1000,1e-10,72,0.0,0.0
20,0.8,0.8,1000,0.001,17,0.0,0.0
20,0.8,0.9,1000,1e-10,149,0.0,0.0
20,0.8,0.9,1000,0.001,29,0.0,0.0
20,0.8,1.0,1000,1e-10,999,0.0,0.0
20,0.8,1.0,1000,0.001,392,0.0,0.0
20,0.9,0.1,1000,1e-10,10,0.0,0.0
20,0.9,0.1,1000,0.001,3,0.0,0.0
20,0.9,0.2,1000,1e-10,14,0.0,0.0
20,0.9,0.2,1000,0.001,4,0.0,0.0
20,0.9,0.3,1000,1e-10,18,0.0,0.0
20,0.9,0.3,1000,0.001,5,0.0,0.0
20,0.9,0.4,1000,1e-10,22,0.0,0.0
20,0.9,0.4,1000,0.001,6,0.0,0.0
20,0.9,0.5,1000,1e-10,30,0.0,0.0
20,0.9,0.5,1000,0.001,8,0.0,0.0
20,0.9,0.6,1000,1e-10,39,0.15,0.3570714214271425
20,0.9,0.6,1000,0.001,9,0.0,0.0
20,0.9,0.7,1000,1e-10,54,0.03,0.17058722109231983
20,0.9,0.7,1000,0.001,12,0.0,0.0
20,0.9,0.8,1000,1e-10,86,0.03,0.1705872210923198
20,0.9,0.8,1000,0.001,17,0.0,0.0
20,0.9,0.9,1000,1e-10,171,0.06,0.23748684174075832
20,0.9,0.9,1000,0.001,31,0.0,0.0
20,0.9,1.0,1000,1e-10,999,0.0,0.0
20,0.9,1.0,1000,0.001,300,0.02,0.13999999999999999
20,1.0,0.1,1000,1e-10,10,0.0,0.0
20,1.0,0.1,1000,0.001,4,0.0,0.0
20,1.0,0.2,1000,1e-10,14,0.0,0.0
20,1.0,0.2,1000,0.001,4,0.0,0.0
20,1.0,0.3,1000,1e-10,18,0.0,0.0
20,1.0,0.3,1000,0.001,5,0.0,0.0
20,1.0,0.4,1000,1e-10,23,0.0,0.0
20,1.0,0.4,1000,0.001,6,0.0,0.0
20,1.0,0.5,1000,1e-10,30,0.05,0.2179449471770337
20,1.0,0.5,1000,0.001,8,0.0,0.0
20,1.0,0.6,1000,1e-10,40,0.44,0.49638694583963433
20,1.0,0.6,1000,0.001,9,0.0,0.0
20,1.0,0.7,1000,1e-10,56,0.44,0.49638694583963433
20,1.0,0.7,1000,0.001,12,0.0,0.0
20,1.0,0.8,1000,1e-10,87,0.45,0.49749371855331
20,1.0,0.8,1000,0.001,18,0.0,0.0
20,1.0,0.9,1000,1e-10,162,0.47,0.49909918853871116
20,1.0,0.9,1000,0.001,34,0.26,0.4386342439892262
20,1.0,1.0,1000,1e-10,445,0.39,0.4877499359302879
20,1.0,1.0,1000,0.001,176,0.36,0.48000000000000004
22,0.6,0.1,1000,1e-10,10,0.0,0.0
22,0.6,0.1,1000,0.001,4,0.0,0.0
22,0.6,0.2,1000,1e-10,13,0.0,0.0
22,0.6,0.2,1000,0.001,4,0.0,0.0
22,0.6,0.3,1000,1e-10,16,0.0,0.0
22,0.6,0.3,1000,0.001,5,0.0,0.0
22,0.6,0.4,1000,1e-10,21,0.0,0.0
22,0.6,0.4,1000,0.001,6,0.0,0.0
22,0.6,0.5,1000,1e-10,27,0.0,0.0
22,0.6,0.5,1000,0.001,7,0.0,0.0
22,0.6,0.6,1000,1e-10,37,0.0,0.0
22,0.6,0.6,1000,0.001,9,0.0,0.0
22,0.6,0.7,1000,1e-10,45,0.0,0.0
22,0.6,0.7,1000,0.001,8,0.0,0.0
22,0.6,0.8,1000,1e-10,62,0.0,0.0
22,0.6,0.8,1000,0.001,9,0.0,0.0
22,0.6,0.9,1000,1e-10,124,0.0,0.0
22,0.6,0.9,1000,0.001,23,0.0,0.0
22,0.6,1.0,1000,1e-10,969,0.0,0.0
22,0.6,1.0,1000,0.001,71,0.0,0.0
22,0.7,0.1,1000,1e-10,10,0.0,0.0
22,0.7,0.1,1000,0.001,4,0.0,0.0
22,0.7,0.2,1000,1e-10,13,0.0,0.0
22,0.7,0.2,1000,0.001,4,0.0,0.0
22,0.7,0.3,1000,1e-10,17,0.0,0.0
22,0.7,0.3,1000,0.001,5,0.0,0.0
22,0.7,0.4,1000,1e-10,23,0.0,0.0
22,0.7,0.4,1000,0.001,6,0.0,0.0
22,0.7,0.5,1000,1e-10,25,0.0,0.0
22,0.7,0.5,1000,0.001,6,0.0,0.0
22,0.7,0.6,1000,1e-10,35,0.0,0.0
22,0.7,0.6,1000,0.001,9,0.0,0.0
22,0.7,0.7,1000,1e-10,50,0.0,0.0
22,0.7,0.7,1000,0.001,11,0.0,0.0
22,0.7,0.8,1000,1e-10,62,0.0,0.0
22,0.7,0.8,1000,0.001,10,0.0,0.0
22,0.7,0.9,1000,1e-10,118,0.0,0.0
22,0.7,0.9,1000,0.001,15,0.0,0.0
22,0.7,1.0,1000,1e-10,999,0.0,0.0
22,0.7,1.0,1000,0.001,100,0.0,0.0
22,0.8,0.1,1000,1e-10,10,0.0,0.0
22,0.8,0.1,1000,0.001,3,0.0,0.0
22,0.8,0.2,1000,1e-10,14,0.0,0.0
22,0.8,0.2,1000,0.001,4,0.0,0.0
22,0.8,0.3,1000,1e-10,17,0.0,0.0
22,0.8,0.3,1000,0.001,5,0.0,0.0
22,0.8,0.4,1000,1e-10,22,0.0,0.0
22,0.8,0.4,1000,0.001,6,0.0,0.0
22,0.8,0.5,1000,1e-10,28,0.0,0.0
22,0.8,0.5,1000,0.001,8,0.0,0.0
22,0.8,0.6,1000,1e-10,34,0.0,0.0
22,0.8,0.6,1000,0.001,9,0.0,0.0
22,0.8,0.7,1000,1e-10,53,0.0,0.0
22,0.8,0.7,1000,0.001,11,0.0,0.0
22,0.8,0.8,1000,1e-10,73,0.0,0.0
22,0.8,0.8,1000,0.001,16,0.0,0.0
22,0.8,0.9,1000,1e-10,157,0.0,0.0
22,0.8,0.9,1000,0.001,23,0.0,0.0
22,0.8,1.0,1000,1e-10,999,0.0,0.0
22,0.8,1.0,1000,0.001,353,0.0,0.0
22,0.9,0.1,1000,1e-10,10,0.0,0.0
22,0.9,0.1,1000,0.001,4,0.0,0.0
22,0.9,0.2,1000,1e-10,14,0.0,0.0
22,0.9,0.2,1000,0.001,4,0.0,0.0
22,0.9,0.3,1000,1e-10,18,0.0,0.0
22,0.9,0.3,1000,0.001,5,0.0,0.0
22,0.9,0.4,1000,1e-10,23,0.0,0.0
22,0.9,0.4,1000,0.001,6,0.0,0.0
22,0.9,0.5,1000,1e-10,29,0.0,0.0
22,0.9,0.5,1000,0.001,8,0.0,0.0
22,0.9,0.6,1000,1e-10,38,0.01,0.09949874371066199
22,0.9,0.6,1000,0.001,9,0.0,0.0
22,0.9,0.7,1000,1e-10,54,0.01,0.09949874371066199
22,0.9,0.7,1000,0.001,11,0.0,0.0
22,0.9,0.8,1000,1e-10,82,0.0,0.0
22,0.9,0.8,1000,0.001,18,0.0,0.0
22,0.9,0.9,1000,1e-10,169,0.0,0.0
22,0.9,0.9,1000,0.001,32,0.0,0.0
22,0.9,1.0,1000,1e-10,999,0.0,0.0
22,0.9,1.0,1000,0.001,413,0.0,0.0
22,1.0,0.1,1000,1e-10,10,0.0,0.0
22,1.0,0.1,1000,0.001,4,0.0,0.0
22,1.0,0.2,1000,1e-10,14,0.0,0.0
22,1.0,0.2,1000,0.001,4,0.0,0.0
22,1.0,0.3,1000,1e-10,18,0.0,0.0
22,1.0,0.3,1000,0.001,5,0.0,0.0
22,1.0,0.4,1000,1e-10,23,0.0,0.0
22,1.0,0.4,1000,0.001,6,0.0,0.0
22,1.0,0.5,1000,1e-10,30,0.0,0.0
22,1.0,0.5,1000,0.001,8,0.0,0.0
22,1.0,0.6,1000,1e-10,40,0.23,0.4208325082500163
22,1.0,0.6,1000,0.001,9,0.0,0.0
22,1.0,0.7,1000,1e-10,56,0.28,0.4489988864128729
22,1.0,0.7,1000,0.001,12,0.0,0.0
22,1.0,0.8,1000,1e-10,87,0.25,0.4330127018922193
22,1.0,0.8,1000,0.001,18,0.0,0.0
22,1.0,0.9,1000,1e-10,166,0.29,0.4537620521815371
22,1.0,0.9,1000,0.001,34,0.0,0.0
22,1.0,1.0,1000,1e-10,462,0.27,0.4439594576084623
22,1.0,1.0,1000,0.001,189,0.33,0.47021271782034985
24,0.6,0.1,1000,1e-10,10,0.0,0.0
24,0.6,0.1,1000,0.001,4,0.0,0.0
24,0.6,0.2,1000,1e-10,13,0.0,0.0
24,0.6,0.2,1000,0.001,4,0.0,0.0
24,0.6,0.3,1000,1e-10,17,0.0,0.0
24,0.6,0.3,1000,0.001,5,0.0,0.0
24,0.6,0.4,1000,1e-10,21,0.0,0.0
24,0.6,0.4,1000,0.001,6,0.0,0.0
24,0.6,0.5,1000,1e-10,28,0.0,0.0
24,0.6,0.5,1000,0.001,7,0.0,0.0
24,0.6,0.6,1000,1e-10,33,0.0,0.0
24,0.6,0.6,1000,0.001,8,0.0,0.0
24,0.6,0.7,1000,1e-10,49,0.0,0.0
24,0.6,0.7,1000,0.001,11,0.0,0.0
24,0.6,0.8,1000,1e-10,70,0.0,0.0
24,0.6,0.8,1000,0.001,13,0.0,0.0
24,0.6,0.9,1000,1e-10,113,0.0,0.0
24,0.6,0.9,1000,0.001,21,0.0,0.0
24,0.6,1.0,1000,1e-10,470,0.0,0.0
24,0.6,1.0,1000,0.001,94,0.0,0.0
24,0.7,0.1,1000,1e-10,10,0.0,0.0
24,0.7,0.1,1000,0.001,3,0.0,0.0
24,0.7,0.2,1000,1e-10,14,0.0,0.0
24,0.7,0.2,1000,0.001,4,0.0,0.0
24,0.7,0.3,1000,1e-10,17,0.0,0.0
24,0.7,0.3,1000,0.001,5,0.0,0.0
24,0.7,0.4,1000,1e-10,21,0.0,0.0
24,0.7,0.4,1000,0.001,5,0.0,0.0
24,0.7,0.5,1000,1e-10,27,0.0,0.0
24,0.7,0.5,1000,0.001,6,0.0,0.0
24,0.7,0.6,1000,1e-10,36,0.0,0.0
24,0.7,0.6,1000,0.001,8,0.0,0.0
24,0.7,0.7,1000,1e-10,39,0.0,0.0
24,0.7,0.7,1000,0.001,12,0.0,0.0
24,0.7,0.8,1000,1e-10,79,0.0,0.0
24,0.7,0.8,1000,0.001,17,0.0,0.0
24,0.7,0.9,1000,1e-10,127,0.0,0.0
24,0.7,0.9,1000,0.001,25,0.0,0.0
24,0.7,1.0,1000,1e-10,999,0.0,0.0
24,0.7,1.0,1000,0.001,51,0.0,0.0
24,0.8,0.1,1000,1e-10,10,0.0,0.0
24,0.8,0.1,1000,0.001,4,0.0,0.0
24,0.8,0.2,1000,1e-10,14,0.0,0.0
24,0.8,0.2,1000,0.001,4,0.0,0.0
24,0.8,0.3,1000,1e-10,17,0.0,0.0
24,0.8,0.3,1000,0.001,5,0.0,0.0
24,0.8,0.4,1000,1e-10,22,0.0,0.0
24,0.8,0.4,1000,0.001,6,0.0,0.0
24,0.8,0.5,1000,1e-10,29,0.0,0.0
24,0.8,0.5,1000,0.001,8,0.0,0.0
24,0.8,0.6,1000,1e-10,36,0.0,0.0
24,0.8,0.6,1000,0.001,8,0.0,0.0
24,0.8,0.7,1000,1e-10,53,0.0,0.0
24,0.8,0.7,1000,0.001,12,0.0,0.0
24,0.8,0.8,1000,1e-10,82,0.0,0.0
24,0.8,0.8,1000,0.001,16,0.0,0.0
24,0.8,0.9,1000,1e-10,153,0.0,0.0
24,0.8,0.9,1000,0.001,30,0.0,0.0
24,0.8,1.0,1000,1e-10,999,0.0,0.0
24,0.8,1.0,1000,0.001,432,0.0,0.0
24,0.9,0.1,1000,1e-10,10,0.0,0.0
24,0.9,0.1,1000,0.001,4,0.0,0.0
24,0.9,0.2,1000,1e-10,14,0.0,0.0
24,0.9,0.2,1000,0.001,4,0.0,0.0
24,0.9,0.3,1000,1e-10,18,0.0,0.0
24,0.9,0.3,1000,0.001,5,0.0,0.0
24,0.9,0.4,1000,1e-10,23,0.0,0.0
24,0.9,0.4,1000,0.001,6,0.0,0.0
24,0.9,0.5,1000,1e-10,29,0.0,0.0
24,0.9,0.5,1000,0.001,8,0.0,0.0
24,0.9,0.6,1000,1e-10,39,0.0,0.0
24,0.9,0.6,1000,0.001,9,0.0,0.0
24,0.9,0.7,1000,1e-10,55,0.01,0.09949874371066199
24,0.9,0.7,1000,0.001,12,0.0,0.0
24,0.9,0.8,1000,1e-10,85,0.0,0.0
24,0.9,0.8,1000,0.001,17,0.0,0.0
24,0.9,0.9,1000,1e-10,174,0.0,0.0
24,0.9,0.9,1000,0.001,27,0.0,0.0
24,0.9,1.0,1000,1e-10,999,0.0,0.0
24,0.9,1.0,1000,0.001,280,0.03,0.17058722109231983
24,1.0,0.1,1000,1e-10,10,0.0,0.0
24,1.0,0.1,1000,0.001,4,0.0,0.0
24,1.0,0.2,1000,1e-10,14,0.0,0.0
24,1.0,0.2,1000,0.001,4,0.0,0.0
24,1.0,0.3,1000,1e-10,18,0.0,0.0
24,1.0,0.3,1000,0.001,5,0.0,0.0
24,1.0,0.4,1000,1e-10,23,0.0,0.0
24,1.0,0.4,1000,0.001,6,0.0,0.0
24,1.0,0.5,1000,1e-10,30,0.0,0.0
24,1.0,0.5,1000,0.001,8,0.0,0.0
24,1.0,0.6,1000,1e-10,40,0.04,0.19595917942265423
24,1.0,0.6,1000,0.001,9,0.0,0.0
24,1.0,0.7,1000,1e-10,56,0.12,0.3249615361854384
24,1.0,0.7,1000,0.001,12,0.0,0.0
24,1.0,0.8,1000,1e-10,87,0.16,0.3666060555964672
24,1.0,0.8,1000,0.001,18,0.0,0.0
24,1.0,0.9,1000,1e-10,170,0.15,0.3570714214271425
24,1.0,0.9,1000,0.001,34,0.0,0.0
24,1.0,1.0,1000,1e-10,478,0.11,0.31288975694324034
24,1.0,1.0,1000,0.001,202,0.12,0.32496153618543844
26,0.6,0.1,1000,1e-10,10,0.0,0.0
26,0.6,0.1,1000,0.001,4,0.0,0.0
26,0.6,0.2,1000,1e-10,12,0.0,0.0
26,0.6,0.2,1000,0.001,4,0.0,0.0
26,0.6,0.3,1000,1e-10,17,0.0,0.0
26,0.6,0.3,1000,0.001,5,0.0,0.0
26,0.6,0.4,1000,1e-10,22,0.0,0.0
26,0.6,0.4,1000,0.001,6,0.0,0.0
26,0.6,0.5,1000,1e-10,26,0.0,0.0
26,0.6,0.5,1000,0.001,7,0.0,0.0
26,0.6,0.6,1000,1e-10,34,0.0,0.0
26,0.6,0.6,1000,0.001,8,0.0,0.0
26,0.6,0.7,1000,1e-10,45,0.0,0.0
26,0.6,0.7,1000,0.001,11,0.0,0.0
26,0.6,0.8,1000,1e-10,70,0.0,0.0
26,0.6,0.8,1000,0.001,16,0.0,0.0
26,0.6,0.9,1000,1e-10,115,0.0,0.0
26,0.6,0.9,1000,0.001,15,0.0,0.0
26,0.6,1.0,1000,1e-10,996,0.0,0.0
26,0.6,1.0,1000,0.001,39,0.0,0.0
26,0.7,0.1,1000,1e-10,10,0.0,0.0
26,0.7,0.1,1000,0.001,3,0.0,0.0
26,0.7,0.2,1000,1e-10,13,0.0,0.0
26,0.7,0.2,1000,0.001,4,0.0,0.0
26,0.7,0.3,1000,1e-10,17,0.0,0.0
26,0.7,0.3,1000,0.001,5,0.0,0.0
26,0.7,0.4,1000,1e-10,20,0.0,0.0
26,0.7,0.4,1000,0.001,6,0.0,0.0
26,0.7,0.5,1000,1e-10,28,0.0,0.0
26,0.7,0.5,1000,0.001,8,0.0,0.0
26,0.7,0.6,1000,1e-10,37,0.0,0.0
26,0.7,0.6,1000,0.001,9,0.0,0.0
26,0.7,0.7,1000,1e-10,53,0.0,0.0
26,0.7,0.7,1000,0.001,10,0.0,0.0
26,0.7,0.8,1000,1e-10,65,0.0,0.0
26,0.7,0.8,1000,0.001,14,0.0,0.0
26,0.7,0.9,1000,1e-10,161,0.0,0.0
26,0.7,0.9,1000,0.001,25,0.0,0.0
26,0.7,1.0,1000,1e-10,999,0.0,0.0
26,0.7,1.0,1000,0.001,114,0.0,0.0
26,0.8,0.1,1000,1e-10,10,0.0,0.0
26,0.8,0.1,1000,0.001,3,0.0,0.0
26,0.8,0.2,1000,1e-10,14,0.0,0.0
26,0.8,0.2,1000,0.001,4,0.0,0.0
26,0.8,0.3,1000,1e-10,17,0.0,0.0
26,0.8,0.3,1000,0.001,5,0.0,0.0
26,0.8,0.4,1000,1e-10,22,0.0,0.0
26,0.8,0.4,1000,0.001,6,0.0,0.0
26,0.8,0.5,1000,1e-10,29,0.0,0.0
26,0.8,0.5,1000,0.001,7,0.0,0.0
26,0.8,0.6,1000,1e-10,37,0.0,0.0
26,0.8,0.6,1000,0.001,8,0.0,0.0
26,0.8,0.7,1000,1e-10,47,0.0,0.0
26,0.8,0.7,1000,0.001,12,0.0,0.0
26,0.8,0.8,1000,1e-10,72,0.0,0.0
26,0.8,0.8,1000,0.001,16,0.0,0.0
26,0.8,0.9,1000,1e-10,162,0.0,0.0
26,0.8,0.9,1000,0.001,24,0.0,0.0
26,0.8,1.0,1000,1e-10,999,0.0,0.0
26,0.8,1.0,1000,0.001,239,0.0,0.0
26,0.9,0.1,1000,1e-10,10,0.0,0.0
26,0.9,0.1,1000,0.001,4,0.0,0.0
26,0.9,0.2,1000,1e-10,13,0.0,0.0
26,0.9,0.2,1000,0.001,4,0.0,0.0
26,0.9,0.3,1000,1e-10,18,0.0,0.0
26,0.9,0.3,1000,0.001,5,0.0,0.0
26,0.9,0.4,1000,1e-10,22,0.0,0.0
26,0.9,0.4,1000,0.001,6,0.0,0.0
26,0.9,0.5,1000,1e-10,29,0.0,0.0
26,0.9,0.5,1000,0.001,8,0.0,0.0
26,0.9,0.6,1000,1e-10,39,0.0,0.0
26,0.9,0.6,1000,0.001,9,0.0,0.0
26,0.9,0.7,1000,1e-10,54,0.0,0.0
26,0.9,0.7,1000,0.001,12,0.0,0.0
26,0.9,0.8,1000,1e-10,85,0.0,0.0
26,0.9,0.8,1000,0.001,15,0.0,0.0
26,0.9,0.9,1000,1e-10,171,0.0,0.0
26,0.9,0.9,1000,0.001,33,0.0,0.0
26,0.9,1.0,1000,1e-10,999,0.0,0.0
26,0.9,1.0,1000,0.001,319,0.0,0.0
26,1.0,0.1,1000,1e-10,10,0.0,0.0
26,1.0,0.1,1000,0.001,4,0.0,0.0
26,1.0,0.2,1000,1e-10,14,0.0,0.0
26,1.0,0.2,1000,0.001,4,0.0,0.0
26,1.0,0.3,1000,1e-10,18,0.0,0.0
26,1.0,0.3,1000,0.001,5,0.0,0.0
26,1.0,0.4,1000,1e-10,23,0.0,0.0
26,1.0,0.4,1000,0.001,6,0.0,0.0
26,1.0,0.5,1000,1e-10,30,0.0,0.0
26,1.0,0.5,1000,0.001,8,0.0,0.0
26,1.0,0.6,1000,1e-10,40,0.0,0.0
26,1.0,0.6,1000,0.001,9,0.0,0.0
26,1.0,0.7,1000,1e-10,56,0.05,0.21794494717703367
26,1.0,0.7,1000,0.001,12,0.0,0.0
26,1.0,0.8,1000,1e-10,87,0.09,0.2861817604250837
26,1.0,0.8,1000,0.001,18,0.0,0.0
26,1.0,0.9,1000,1e-10,173,0.04,0.19595917942265428
26,1.0,0.9,1000,0.001,34,0.0,0.0
26,1.0,1.0,1000,1e-10,495,0.08,0.2712931993250107
26,1.0,1.0,1000,0.001,216,0.02,0.13999999999999999
28,0.6,0.1,1000,1e-10,10,0.0,0.0
28,0.6,0.1,1000,0.001,3,0.0,0.0
28,0.6,0.2,1000,1e-10,13,0.0,0.0
28,0.6,0.2,1000,0.001,4,0.0,0.0
28,0.6,0.3,1000,1e-10,17,0.0,0.0
28,0.6,0.3,1000,0.001,5,0.0,0.0
28,0.6,0.4,1000,1e-10,21,0.0,0.0
28,0.6,0.4,1000,0.001,6,0.0,0.0
28,0.6,0.5,1000,1e-10,25,0.0,0.0
28,0.6,0.5,1000,0.001,7,0.0,0.0
28,0.6,0.6,1000,1e-10,37,0.0,0.0
28,0.6,0.6,1000,0.001,8,0.0,0.0
28,0.6,0.7,1000,1e-10,51,0.0,0.0
28,0.6,0.7,1000,0.001,8,0.0,0.0
28,0.6,0.8,1000,1e-10,68,0.0,0.0
28,0.6,0.8,1000,0.001,16,0.0,0.0
28,0.6,0.9,1000,1e-10,141,0.0,0.0
28,0.6,0.9,1000,0.001,24,0.0,0.0
28,0.6,1.0,1000,1e-10,965,0.0,0.0
28,0.6,1.0,1000,0.001,117,0.0,0.0
28,0.7,0.1,1000,1e-10,10,0.0,0.0
28,0.7,0.1,1000,0.001,3,0.0,0.0
28,0.7,0.2,1000,1e-10,14,0.0,0.0
28,0.7,0.2,1000,0.001,4,0.0,0.0
28,0.7,0.3,1000,1e-10,17,0.0,0.0
28,0.7,0.3,1000,0.001,5,0.0,0.0
28,0.7,0.4,1000,1e-10,22,0.0,0.0
28,0.7,0.4,1000,0.001,6,0.0,0.0
28,0.7,0.5,1000,1e-10,28,0.0,0.0
28,0.7,0.5,1000,0.001,7,0.0,0.0
28,0.7,0.6,1000,1e-10,37,0.0,0.0
28,0.7,0.6,1000,0.001,9,0.0,0.0
28,0.7,0.7,1000,1e-10,50,0.0,0.0
28,0.7,0.7,1000,0.001,10,0.0,0.0
28,0.7,0.8,1000,1e-10,73,0.0,0.0
28,0.7,0.8,1000,0.001,14,0.0,0.0
28,0.7,0.9,1000,1e-10,106,0.0,0.0
28,0.7,0.9,1000,0.001,22,0.0,0.0
28,0.7,1.0,1000,1e-10,999,0.0,0.0
28,0.7,1.0,1000,0.001,29,0.0,0.0
28,0.8,0.1,1000,1e-10,10,0.0,0.0
28,0.8,0.1,1000,0.001,4,0.0,0.0
28,0.8,0.2,1000,1e-10,14,0.0,0.0
28,0.8,0.2,1000,0.001,4,0.0,0.0
28,0.8,0.3,1000,1e-10,17,0.0,0.0
28,0.8,0.3,1000,0.001,5,0.0,0.0
28,0.8,0.4,1000,1e-10,22,0.0,0.0
28,0.8,0.4,1000,0.001,6,0.0,0.0
28,0.8,0.5,1000,1e-10,27,0.0,0.0
28,0.8,0.5,1000,0.001,7,0.0,0.0
28,0.8,0.6,1000,1e-10,37,0.0,0.0
28,0.8,0.6,1000,0.001,7,0.0,0.0
28,0.8,0.7,1000,1e-10,53,0.0,0.0
28,0.8,0.7,1000,0.001,10,0.0,0.0
28,0.8,0.8,1000,1e-10,74,0.0,0.0
28,0.8,0.8,1000,0.001,17,0.0,0.0
28,0.8,0.9,1000,1e-10,156,0.0,0.0
28,0.8,0.9,1000,0.001,26,0.0,0.0
28,0.8,1.0,1000,1e-10,999,0.0,0.0
28,0.8,1.0,1000,0.001,182,0.0,0.0
28,0.9,0.1,1000,1e-10,10,0.0,0.0
28,0.9,0.1,1000,0.001,4,0.0,0.0
28,0.9,0.2,1000,1e-10,13,0.0,0.0
28,0.9,0.2,1000,0.001,4,0.0,0.0
28,0.9,0.3,1000,1e-10,18,0.0,0.0
28,0.9,0.3,1000,0.001,5,0.0,0.0
28,0.9,0.4,1000,1e-10,23,0.0,0.0
28,0.9,0.4,1000,0.001,6,0.0,0.0
28,0.9,0.5,1000,1e-10,28,0.0,0.0
28,0.9,0.5,1000,0.001,7,0.0,0.0
28,0.9,0.6,1000,1e-10,39,0.0,0.0
28,0.9,0.6,1000,0.001,9,0.0,0.0
28,0.9,0.7,1000,1e-10,55,0.0,0.0
28,0.9,0.7,1000,0.001,12,0.0,0.0
28,0.9,0.8,1000,1e-10,85,0.0,0.0
28,0.9,0.8,1000,0.001,18,0.0,0.0
28,0.9,0.9,1000,1e-10,174,0.0,0.0
28,0.9,0.9,1000,0.001,31,0.0,0.0
28,0.9,1.0,1000,1e-10,999,0.0,0.0
28,0.9,1.0,1000,0.001,458,0.0,0.0
28,1.0,0.1,1000,1e-10,10,0.0,0.0
28,1.0,0.1,1000,0.001,4,0.0,0.0
28,1.0,0.2,1000,1e-10,14,0.0,0.0
28,1.0,0.2,1000,0.001,4,0.0,0.0
28,1.0,0.3,1000,1e-10,18,0.0,0.0
28,1.0,0.3,1000,0.001,5,0.0,0.0
28,1.0,0.4,1000,1e-10,23,0.0,0.0
28,1.0,0.4,1000,0.001,6,0.0,0.0
28,1.0,0.5,1000,1e-10,30,0.0,0.0
28,1.0,0.5,1000,0.001,8,0.0,0.0
28,1.0,0.6,1000,1e-10,40,0.0,0.0
28,1.0,0.6,1000,0.001,9,0.0,0.0
28,1.0,0.7,1000,1e-10,56,0.01,0.09949874371066199
28,1.0,0.7,1000,0.001,12,0.0,0.0
28,1.0,0.8,1000,1e-10,87,0.03,0.17058722109231983
28,1.0,0.8,1000,0.001,18,0.0,0.0
28,1.0,0.9,1000,1e-10,175,0.02,0.13999999999999999
28,1.0,0.9,1000,0.001,34,0.0,0.0
28,1.0,1.0,1000,1e-10,511,0.03,0.17058722109231983
28,1.0,1.0,1000,0.001,229,0.03,0.17058722109231983
